Date,Close,High,Low,Open,Volume
2024-08-14,82.948529,83.197375,81.276852,81.521416,4278160
2024-08-15,81.498688,83.197375,81.254192,82.948529,6883134
2024-08-16,82.538115,82.785729,81.254192,81.498688,13869802
2024-08-19,81.617051,82.785729,81.372200,82.538115,37215753
2024-08-20,81.918776,82.164533,81.372200,81.617051,43932209
2024-08-21,81.857630,82.164533,81.612057,81.918776,22014812
2024-08-22,82.660741,82.908724,81.612057,81.857630,10968902
2024-08-23,82.307711,82.908724,82.060787,82.660741,30776097
2024-08-26,81.824073,82.554634,81.578601,82.307711,37573231
2024-08-27,81.869546,82.115155,81.578601,81.824073,39342466
2024-08-28,85.127422,85.382804,81.623937,81.869546,23968982
2024-08-29,83.744853,85.382804,83.493618,85.127422,26513812
2024-08-30,82.249176,83.996087,82.002429,83.744853,18603712
2024-09-02,86.151935,86.410391,82.002429,82.249176,2949109
2024-09-03,85.399379,86.410391,85.143181,86.151935,30401168
2024-09-04,84.585236,85.655577,84.331481,85.399379,25796487
2024-09-05,83.262688,84.838992,83.012900,84.585236,20377706
2024-09-06,82.423371,83.512476,82.176101,83.262688,22007826
2024-09-09,81.530348,82.670641,81.285756,82.423371,43323755
2024-09-10,82.085581,82.331837,81.285756,81.530348,17333611
2024-09-11,81.838833,82.331837,81.593317,82.085581,12641044
2024-09-12,80.762317,82.084350,80.520030,81.838833,35183582
2024-09-13,82.353558,82.600619,80.520030,80.762317,29425476
2024-09-16,83.321612,83.571577,82.106498,82.353558,5483210
2024-09-17,82.889658,83.571577,82.640989,83.321612,4630667
2024-09-18,82.344018,83.138327,82.096986,82.889658,49894388
2024-09-19,84.823468,85.077939,82.096986,82.344018,7739049
2024-09-20,84.162180,85.077939,83.909693,84.823468,5242201
2024-09-23,86.621503,86.881367,83.909693,84.162180,21153184
2024-09-24,88.592782,88.858560,86.361638,86.621503,28786061
2024-09-25,90.351752,90.622807,88.327003,88.592782,7782196
2024-09-26,89.998597,90.622807,89.728602,90.351752,19761216
2024-09-27,90.373030,90.644149,89.728602,89.998597,28094046
2024-09-30,89.011003,90.644149,88.743970,90.373030,31427863
2024-10-01,87.820790,89.278036,87.557328,89.011003,15804423
2024-10-02,85.203001,88.084252,84.947392,87.820790,49726807
2024-10-03,84.424587,85.458610,84.171313,85.203001,1138048
2024-10-04,86.033640,86.291741,84.171313,84.424587,28130990
2024-10-07,85.798674,86.291741,85.541278,86.033640,27686876
2024-10-08,86.121771,86.380136,85.541278,85.798674,4994651
2024-10-09,84.847923,86.380136,84.593380,86.121771,32574691
2024-10-10,85.427315,85.683597,84.593380,84.847923,18343488
2024-10-11,86.495785,86.755272,85.171033,85.427315,48949785
2024-10-14,88.020920,88.284982,86.236297,86.495785,2939831
2024-10-15,89.997698,90.267691,87.756857,88.020920,25141539
2024-10-16,91.304447,91.578360,89.727705,89.997698,42944347
2024-10-17,91.847799,92.123342,91.030534,91.304447,12391375
2024-10-18,92.697274,92.975366,91.572255,91.847799,40548457
2024-10-21,93.367632,93.647734,92.419182,92.697274,16738188
2024-10-22,90.480016,93.647734,90.208576,93.367632,46667735
2024-10-23,92.392765,92.669944,90.208576,90.480016,21495004
2024-10-24,91.792704,92.669944,91.517326,92.392765,6298552
2024-10-25,91.564393,92.068083,91.289700,91.792704,14086110
2024-10-28,89.273820,91.839086,89.005999,91.564393,37957912
2024-10-29,88.708985,89.541642,88.442858,89.273820,45668005
2024-10-30,89.526040,89.794618,88.442858,88.708985,20940144
2024-10-31,88.650503,89.794618,88.384552,89.526040,16418073
2024-11-01,89.014052,89.281094,88.384552,88.650503,2339999
2024-11-04,89.277878,89.545711,88.747010,89.014052,43360197
2024-11-05,87.765782,89.545711,87.502484,89.277878,36234062
2024-11-06,87.906481,88.170200,87.502484,87.765782,35547306
2024-11-07,89.089893,89.357163,87.642761,87.906481,4029711
2024-11-08,89.617320,89.886172,88.822624,89.089893,3021864
2024-11-11,88.325327,89.886172,88.060351,89.617320,43445702
2024-11-12,89.123943,89.391315,88.060351,88.325327,28190725
2024-11-13,89.130619,89.398011,88.856572,89.123943,7457148
2024-11-14,86.607096,89.398011,86.347275,89.130619,38860001
2024-11-15,86.413390,86.866917,86.154150,86.607096,12301001
2024-11-18,86.465071,86.724466,86.154150,86.413390,25891298
2024-11-19,85.470682,86.724466,85.214270,86.465071,42880663
2024-11-20,85.480819,85.737262,85.214270,85.470682,35100016
2024-11-21,86.132622,86.391020,85.224377,85.480819,13068313
2024-11-22,87.209741,87.471370,85.874224,86.132622,40688772
2024-11-25,86.680925,87.471370,86.420882,87.209741,18045180
2024-11-26,86.252477,86.940968,85.993719,86.680925,5354176
2024-11-27,84.859995,86.511234,84.605415,86.252477,19113007
2024-11-28,85.321943,85.577909,84.605415,84.859995,19082771
2024-11-29,83.444215,85.577909,83.193882,85.321943,49755202
2024-12-02,83.341496,83.694547,83.091472,83.444215,17922981
2024-12-03,83.150665,83.591521,82.901213,83.341496,27100296
2024-12-04,82.359601,83.400117,82.112522,83.150665,16972473
2024-12-05,83.040834,83.289956,82.112522,82.359601,36004231
2024-12-06,82.649842,83.289956,82.401893,83.040834,39341013
2024-12-09,81.498895,82.897792,81.254398,82.649842,31572749
2024-12-10,82.784080,83.032432,81.254398,81.498895,35155575
2024-12-11,81.885035,83.032432,81.639380,82.784080,8307045
2024-12-12,81.401950,82.130690,81.157744,81.885035,12887069
2024-12-13,79.691563,81.646155,79.452488,81.401950,19143947
2024-12-16,79.964746,80.204640,79.452488,79.691563,47422004
2024-12-17,79.232199,80.204640,78.994502,79.964746,8414925
2024-12-18,80.329326,80.570314,78.994502,79.232199,34468654
2024-12-19,80.683366,80.925416,80.088338,80.329326,25540963
2024-12-20,81.011234,81.254268,80.441315,80.683366,32408466
2024-12-23,79.977479,81.254268,79.737546,81.011234,19548015
2024-12-24,81.327186,81.571167,79.737546,79.977479,37712019
2024-12-25,82.910115,83.158846,81.083204,81.327186,15925546
2024-12-26,81.828572,83.158846,81.583086,82.910115,27782959
2024-12-27,81.847872,82.093416,81.583086,81.828572,32830601
2024-12-30,82.806093,83.054511,81.602329,81.847872,30600307
2024-12-31,82.462472,83.054511,82.215085,82.806093,35027753
2025-01-01,82.492277,82.739754,82.215085,82.462472,11697852
2025-01-02,84.240635,84.493357,82.244800,82.492277,6175475
2025-01-03,83.114640,84.493357,82.865296,84.240635,49985288
2025-01-06,81.996571,83.363984,81.750581,83.114640,48126525
2025-01-07,81.078763,82.242560,80.835527,81.996571,41580915
2025-01-08,80.687367,81.322000,80.445305,81.078763,21609581
2025-01-09,81.020821,81.263884,80.445305,80.687367,14878152
2025-01-10,81.274428,81.518251,80.777759,81.020821,49823738
2025-01-13,82.402638,82.649846,81.030605,81.274428,49654620
2025-01-14,80.161099,82.649846,79.920615,82.402638,23171931
2025-01-15,79.042941,80.401582,78.805812,80.161099,45731773
2025-01-16,80.408579,80.649805,78.805812,79.042941,11567469
2025-01-17,81.600258,81.845059,80.167353,80.408579,45159430
2025-01-20,80.372794,81.845059,80.131675,81.600258,47931717
2025-01-21,81.609377,81.854205,80.131675,80.372794,21165105
2025-01-22,79.597020,81.854205,79.358229,81.609377,31387706
2025-01-23,79.349552,79.835811,79.111503,79.597020,10132319
2025-01-24,80.743678,80.985909,79.111503,79.349552,20924835
2025-01-27,81.160431,81.403912,80.501446,80.743678,35343375
2025-01-28,80.414721,81.403912,80.173477,81.160431,21193404
2025-01-29,78.305051,80.655965,78.070135,80.414721,20574547
2025-01-30,79.034861,79.271966,78.070135,78.305051,2115527
2025-01-31,78.113333,79.271966,77.878993,79.034861,17735142
2025-02-03,76.877331,78.347673,76.646699,78.113333,1732183
2025-02-04,75.685619,77.107963,75.458562,76.877331,32995164
2025-02-05,74.607769,75.912676,74.383946,75.685619,34821294
2025-02-06,76.958492,77.189368,74.383946,74.607769,23553001
2025-02-07,77.087100,77.318361,76.727617,76.958492,43002431
2025-02-10,78.447401,78.682744,76.855838,77.087100,1377785
2025-02-11,79.484051,79.722504,78.212059,78.447401,15969135
2025-02-12,79.272974,79.722504,79.035155,79.484051,34053354
2025-02-13,78.629794,79.510793,78.393904,79.272974,42484492
2025-02-14,77.857787,78.865683,77.624213,78.629794,23434755
2025-02-17,76.770314,78.091360,76.540003,77.857787,25146260
2025-02-18,74.810654,77.000625,74.586222,76.770314,9362130
2025-02-19,74.443006,75.035086,74.219677,74.810654,35670283
2025-02-20,74.251845,74.666336,74.029090,74.443006,48084819
2025-02-21,75.514601,75.741145,74.029090,74.251845,7659132
2025-02-24,74.831428,75.741145,74.606934,75.514601,8531105
2025-02-25,77.613853,77.846695,74.606934,74.831428,14193802
2025-02-26,76.394121,77.846695,76.164939,77.613853,35907479
2025-02-27,76.773689,77.004011,76.164939,76.394121,33943640
2025-02-28,77.210257,77.441888,76.543368,76.773689,8429602
2025-03-03,76.470643,77.441888,76.241231,77.210257,9616820
2025-03-04,76.821202,77.051666,76.241231,76.470643,16557304
2025-03-05,77.839417,78.072936,76.590739,76.821202,15327131
2025-03-06,77.257463,78.072936,77.025691,77.839417,15719680
2025-03-07,76.007883,77.489236,75.779859,77.257463,29104077
2025-03-10,77.528232,77.760817,75.779859,76.007883,26510733
2025-03-11,80.759588,81.001867,77.295648,77.528232,12431743
2025-03-12,80.861820,81.104405,80.517309,80.759588,21854175
2025-03-13,81.656336,81.901305,80.619234,80.861820,4758540
2025-03-14,79.586534,81.901305,79.347775,81.656336,41073824
2025-03-17,79.885200,80.124856,79.347775,79.586534,20670565
2025-03-18,80.428584,80.669870,79.645545,79.885200,46762031
2025-03-19,81.160386,81.403868,80.187299,80.428584,33619996
2025-03-20,79.897738,81.403868,79.658045,81.160386,39614997
2025-03-21,80.365425,80.606521,79.658045,79.897738,22841729
2025-03-24,79.743096,80.606521,79.503867,80.365425,38084416
2025-03-25,79.865326,80.104922,79.503867,79.743096,39542889
2025-03-26,78.976829,80.104922,78.739898,79.865326,49824753
2025-03-27,77.707926,79.213759,77.474803,78.976829,28375165
2025-03-28,76.831076,77.941050,76.600583,77.707926,20703277
2025-03-31,75.990400,77.061570,75.762429,76.831076,49870876
2025-04-01,74.937876,76.218371,74.713063,75.990400,23901726
2025-04-02,74.686567,75.162690,74.462507,74.937876,33439350
2025-04-03,77.204687,77.436301,74.462507,74.686567,30152979
2025-04-04,78.863116,79.099705,76.973073,77.204687,16015250
2025-04-07,79.017420,79.254472,78.626526,78.863116,18274311
2025-04-08,78.612314,79.254472,78.376477,79.017420,17415770
2025-04-09,80.546121,80.787759,78.376477,78.612314,32294070
2025-04-10,79.814566,80.787759,79.575122,80.546121,35409047
2025-04-11,80.661063,80.903046,79.575122,79.814566,45783490
2025-04-14,81.421941,81.666207,80.419079,80.661063,13402799
2025-04-15,79.234988,81.666207,78.997283,81.421941,29923170
2025-04-16,80.593192,80.834972,78.997283,79.234988,9357801
2025-04-17,81.673512,81.918533,80.351413,80.593192,46618466
2025-04-18,83.059667,83.308846,81.428492,81.673512,38131360
2025-04-21,79.993369,83.308846,79.753389,83.059667,45229488
2025-04-22,82.269578,82.516387,79.753389,79.993369,44677594
2025-04-23,81.897060,82.516387,81.651368,82.269578,21124207
2025-04-24,82.008018,82.254042,81.651368,81.897060,32695415
2025-04-25,81.409193,82.254042,81.164966,82.008018,36618078
2025-04-28,81.974407,82.220330,81.164966,81.409193,9513057
2025-04-29,85.009026,85.264053,81.728483,81.974407,13577018
2025-04-30,84.128042,85.264053,83.875658,85.009026,9365835
2025-05-01,83.100783,84.380426,82.851481,84.128042,47632336
2025-05-02,81.196532,83.350086,80.952943,83.100783,14514917
2025-05-05,82.094812,82.341096,80.952943,81.196532,12990136
2025-05-06,82.474895,82.722320,81.848527,82.094812,8823912
2025-05-07,83.938631,84.190447,82.227470,82.474895,6898752
2025-05-08,83.653575,84.190447,83.402614,83.938631,43742308
2025-05-09,82.846810,83.904535,82.598270,83.653575,9181269
2025-05-12,83.368702,83.618808,82.598270,82.846810,21132837
2025-05-13,84.383768,84.636919,83.118596,83.368702,42810122
2025-05-14,87.154885,87.416350,84.130617,84.383768,46307746
2025-05-15,85.970826,87.416350,85.712913,87.154885,15659805
2025-05-16,86.707432,86.967555,85.712913,85.970826,48408357
2025-05-19,86.465840,86.967555,86.206442,86.707432,35612398
2025-05-20,87.347249,87.609291,86.206442,86.465840,3538985
2025-05-21,85.307194,87.609291,85.051272,87.347249,26760323
2025-05-22,83.439612,85.563115,83.189294,85.307194,44716042
2025-05-23,84.667431,84.921434,83.189294,83.439612,36995842
2025-05-26,86.443077,86.702407,84.413429,84.667431,24668813
2025-05-27,86.562463,86.822151,86.183748,86.443077,12300142
2025-05-28,85.102674,86.822151,84.847366,86.562463,35372728
2025-05-29,83.402911,85.357982,83.152702,85.102674,15952161
2025-05-30,85.815144,86.072589,83.152702,83.402911,33728135
2025-06-02,86.980889,87.241831,85.557698,85.815144,43616065
2025-06-03,87.152984,87.414443,86.719946,86.980889,46881231
2025-06-04,87.444301,87.706634,86.891525,87.152984,23403243
2025-06-05,85.935833,87.706634,85.678026,87.444301,46822267
2025-06-06,88.335118,88.600123,85.678026,85.935833,36359533
2025-06-09,90.243909,90.514640,88.070112,88.335118,43033121
2025-06-10,89.215119,90.514640,88.947474,90.243909,43710574
2025-06-11,90.274844,90.545669,88.947474,89.215119,36646831
2025-06-12,91.853536,92.129097,90.004019,90.274844,23605872
2025-06-13,92.899190,93.177888,91.577976,91.853536,29020332
2025-06-16,91.795187,93.177888,91.519801,92.899190,40815576
2025-06-17,89.953420,92.070572,89.683560,91.795187,32135508
2025-06-18,91.815929,92.091377,89.683560,89.953420,39825927
2025-06-19,91.726878,92.091377,91.451697,91.815929,18618841
2025-06-20,89.775037,92.002059,89.505712,91.726878,18150151
2025-06-23,89.574051,90.044362,89.305329,89.775037,46759588
2025-06-24,90.694095,90.966177,89.305329,89.574051,31548760
2025-06-25,90.822209,91.094676,90.422012,90.694095,17488295
2025-06-26,93.294347,93.574230,90.549742,90.822209,28908890
2025-06-27,91.788268,93.574230,91.512903,93.294347,33828962
2025-06-30,92.134191,92.410594,91.512903,91.788268,2249270
2025-07-01,92.694309,92.972392,91.857789,92.134191,27169531
2025-07-02,92.868869,93.147475,92.416226,92.694309,35427621
2025-07-03,93.257918,93.537691,92.590262,92.868869,42899547
2025-07-04,95.330779,95.616772,92.978144,93.257918,48537013
2025-07-07,94.982774,95.616772,94.697825,95.330779,41543251
2025-07-08,97.756921,98.050192,94.697825,94.982774,31706032
2025-07-09,99.340973,99.638996,97.463650,97.756921,49844973
2025-07-10,97.692100,99.638996,97.399024,99.340973,1823749
2025-07-11,98.465555,98.760952,97.399024,97.692100,24595009
2025-07-14,101.581966,101.886712,98.170159,98.465555,26592886
2025-07-15,98.605574,101.886712,98.309757,101.581966,48963506
2025-07-16,99.546264,99.844903,98.309757,98.605574,4852449
2025-07-17,100.849590,101.152139,99.247626,99.546264,48795035
2025-07-18,100.025573,101.152139,99.725497,100.849590,49211562
2025-07-21,100.420373,100.721634,99.725497,100.025573,7177692
2025-07-22,100.499976,100.801476,100.119112,100.420373,25774190
2025-07-23,99.780331,100.801476,99.480990,100.499976,21606203
2025-07-24,100.954631,101.257494,99.480990,99.780331,46112500
2025-07-25,103.965897,104.277794,100.651767,100.954631,47611677
2025-07-28,102.488129,104.277794,102.180665,103.965897,46403034
2025-07-29,101.168104,102.795594,100.864600,102.488129,19153057
2025-07-30,102.586461,102.894221,100.864600,101.168104,48172871
2025-07-31,102.371114,102.894221,102.064000,102.586461,18146682
2025-08-01,101.886177,102.678227,101.580519,102.371114,2419433
2025-08-04,101.289549,102.191836,100.985681,101.886177,20407910
2025-08-05,100.224373,101.593418,99.923700,101.289549,37518484
2025-08-06,100.122407,100.525046,99.822040,100.224373,26758902
2025-08-07,100.071119,100.422774,99.770906,100.122407,25493413
2025-08-08,99.443947,100.371332,99.145615,100.071119,37162999
2025-08-11,98.350390,99.742279,98.055339,99.443947,45927051
2025-08-12,98.405548,98.700765,98.055339,98.350390,22685749
2025-08-13,98.375528,98.700765,98.080402,98.405548,39736940
2025-08-14,97.458095,98.670655,97.165721,98.375528,24109881
2025-08-15,99.168190,99.465694,97.165721,97.458095,46210273
2025-08-18,99.134312,99.465694,98.836909,99.168190,18169295
2025-08-19,98.658365,99.431715,98.362390,99.134312,11049097
2025-08-20,97.789510,98.954340,97.496142,98.658365,21764558
2025-08-21,93.579969,98.082879,93.299230,97.789510,13678626
2025-08-22,93.150364,93.860709,92.870913,93.579969,19872939
2025-08-25,91.147985,93.429815,90.874541,93.150364,33028265
2025-08-26,90.924214,91.421429,90.651441,91.147985,15280108
2025-08-27,89.811911,91.196986,89.542476,90.924214,40604987
2025-08-28,89.007006,90.081347,88.739985,89.811911,41335960
2025-08-29,86.161249,89.274027,85.902765,89.007006,45109699
2025-09-01,85.988430,86.419733,85.730465,86.161249,26254499
2025-09-02,87.970268,88.234179,85.730465,85.988430,30269820
2025-09-03,89.475914,89.744342,87.706357,87.970268,24230957
2025-09-04,91.283961,91.557813,89.207486,89.475914,38611113
2025-09-05,91.776690,92.052020,91.010109,91.283961,11239986
2025-09-08,92.226507,92.503187,91.501360,91.776690,15603409
2025-09-09,94.036309,94.318418,91.949828,92.226507,9412810
2025-09-10,93.001950,94.318418,92.722944,94.036309,17173188
2025-09-11,94.584790,94.868545,92.722944,93.001950,1705410
2025-09-12,93.732341,94.868545,93.451144,94.584790,37885967
2025-09-15,93.986216,94.268174,93.451144,93.732341,28999610
2025-09-16,95.353105,95.639164,93.704257,93.986216,7693016
2025-09-17,97.458842,97.751219,95.067046,95.353105,13385860
2025-09-18,94.621515,97.751219,94.337650,97.458842,38182566
2025-09-19,93.182611,94.905379,92.903064,94.621515,34348323
2025-09-22,93.430729,93.711021,92.903064,93.182611,23659040
2025-09-23,92.469921,93.711021,92.192511,93.430729,29163433
2025-09-24,95.040893,95.326016,92.192511,92.469921,47928053
2025-09-25,96.231190,96.519883,94.755771,95.040893,26081810
2025-09-26,97.332904,97.624903,95.942496,96.231190,31503187
2025-09-29,97.624972,97.917846,97.040906,97.332904,23620980
2025-09-30,98.971667,99.268582,97.332097,97.624972,18117503
2025-10-01,102.362833,102.669921,98.674752,98.971667,15144921
2025-10-02,100.839114,102.669921,100.536596,102.362833,23026507
2025-10-03,100.156596,101.141631,99.856126,100.839114,13528042
2025-10-06,101.188977,101.492543,99.856126,100.156596,31419462
2025-10-07,103.367110,103.677212,100.885410,101.188977,48456949
2025-10-08,104.052141,104.364298,103.057009,103.367110,31896660
2025-10-09,103.928714,104.364298,103.616928,104.052141,22920332
2025-10-10,109.615596,109.944442,103.616928,103.928714,13462771
2025-10-13,114.157455,114.499927,109.286749,109.615596,23097343
2025-10-14,113.125920,114.499927,112.786542,114.157455,25184034
2025-10-15,115.141548,115.486972,112.786542,113.125920,13030977
2025-10-16,115.096138,115.486972,114.750849,115.141548,44006721
2025-10-17,112.407768,115.441426,112.070544,115.096138,12431358
2025-10-20,109.720646,112.744991,109.391484,112.407768,42910283
2025-10-21,105.600810,110.049808,105.284008,109.720646,23954476
2025-10-22,104.438573,105.917613,104.125257,105.600810,40645823
2025-10-23,101.718011,104.751889,101.412857,104.438573,34953795
2025-10-24,101.537556,102.023165,101.232943,101.718011,17894931
2025-10-27,100.460384,101.842169,100.159003,101.537556,8774876
2025-10-28,100.077316,100.761765,99.777084,100.460384,5594464
2025-10-29,104.279017,104.591854,99.777084,100.077316,2630289
2025-10-30,106.224294,106.542967,103.966180,104.279017,6043692
2025-10-31,105.760372,106.542967,105.443090,106.224294,4291271
2025-11-03,106.747668,107.067911,105.443090,105.760372,25121751
2025-11-04,107.634875,107.957780,106.427425,106.747668,1906448
2025-11-05,109.973394,110.303314,107.311971,107.634875,4357032
2025-11-06,111.158603,111.492079,109.643474,109.973394,38462891
2025-11-07,112.537166,112.874778,110.825127,111.158603,41349121
2025-11-10,107.501652,112.874778,107.179147,112.537166,24822767
2025-11-11,108.725809,109.051986,107.179147,107.501652,28671648
2025-11-12,110.882786,111.215434,108.399631,108.725809,30940280
2025-11-13,112.902393,113.241100,110.550137,110.882786,26256008
2025-11-14,115.768296,116.115601,112.563685,112.902393,23849231
2025-11-17,115.795625,116.143012,115.420991,115.768296,5979697
2025-11-18,117.364114,117.716206,115.448239,115.795625,48942011
2025-11-19,114.658185,117.716206,114.314210,117.364114,6304648
2025-11-20,114.918867,115.263624,114.314210,114.658185,19470072
2025-11-21,113.872301,115.263624,113.530684,114.918867,21141291
2025-11-24,115.417173,115.763425,113.530684,113.872301,25105300
2025-11-25,114.007184,115.763425,113.665162,115.417173,28354726
2025-11-26,114.252965,114.595724,113.665162,114.007184,36135248
2025-11-27,112.408918,114.595724,112.071691,114.252965,34513839
2025-11-28,111.312250,112.746144,110.978313,112.408918,24836398
2025-12-01,109.747287,111.646187,109.418045,111.312250,35636745
2025-12-02,112.199896,112.536496,109.418045,109.747287,17800360
2025-12-03,113.891973,114.233649,111.863297,112.199896,20013296
2025-12-04,114.011529,114.353564,113.550297,113.891973,7242393
2025-12-05,114.775328,115.119654,113.669495,114.011529,14368955
2025-12-08,115.071430,115.416645,114.431002,114.775328,38653228
2025-12-09,113.071586,115.416645,112.732371,115.071430,26685018
2025-12-10,114.677417,115.021449,112.732371,113.071586,31679056
2025-12-11,113.806700,115.021449,113.465280,114.677417,28980272
2025-12-12,112.887767,114.148120,112.549104,113.806700,17305365
2025-12-15,111.478750,113.226431,111.144313,112.887767,9316939
2025-12-16,110.129523,111.813186,109.799135,111.478750,42114803
2025-12-17,111.362618,111.696706,109.799135,110.129523,32841631
2025-12-18,111.421304,111.755568,111.028530,111.362618,10020912
2025-12-19,112.801359,113.139763,111.087040,111.421304,34475424
2025-12-22,114.728291,115.072476,112.462955,112.801359,21499640
2025-12-23,111.016609,115.072476,110.683559,114.728291,30637359
2025-12-24,116.023394,116.371464,110.683559,111.016609,24032643
2025-12-25,117.005967,117.356985,115.675324,116.023394,45038360
2025-12-26,117.312026,117.663962,116.654949,117.005967,16009260
2025-12-29,117.909217,118.262945,116.960090,117.312026,31986955
2025-12-30,113.289364,118.262945,112.949496,117.909217,10779201
2025-12-31,116.817326,117.167778,112.949496,113.289364,36583913
2026-01-01,119.572365,119.931082,116.466874,116.817326,17664466
2026-01-02,120.107237,120.467559,119.213648,119.572365,25019150
2026-01-05,122.455600,122.822966,119.746915,120.107237,21565241
2026-01-06,123.351826,123.721882,122.088233,122.455600,30989485
2026-01-07,120.789845,123.721882,120.427475,123.351826,12336132
2026-01-08,123.439552,123.809871,120.427475,120.789845,45597887
2026-01-09,126.740892,127.121114,123.069233,123.439552,42028231
2026-01-12,127.161730,127.543215,126.360669,126.740892,17179179
2026-01-13,125.202678,127.543215,124.827070,127.161730,21984543
2026-01-14,125.142063,125.578286,124.766637,125.202678,8001805
2026-01-15,125.528642,125.905228,124.766637,125.142063,25946023
2026-01-16,122.677390,125.905228,122.309358,125.528642,49237539
2026-01-19,123.711165,124.082299,122.309358,122.677390,23589858
2026-01-20,121.937184,124.082299,121.571372,123.711165,43769768
2026-01-21,124.446284,124.819623,121.571372,121.937184,27451711
2026-01-22,123.020586,124.819623,122.651524,124.446284,32625341
2026-01-23,124.567301,124.941003,122.651524,123.020586,5095122
2026-01-26,128.007732,128.391756,124.193599,124.567301,5988152
2026-01-27,131.279067,131.672905,127.623709,128.007732,9957207
2026-01-28,134.095232,134.497518,130.885230,131.279067,37131260
2026-01-29,133.080721,134.497518,132.681479,134.095232,18066074
2026-01-30,133.477699,133.878132,132.681479,133.080721,18968467
2026-02-02,133.608263,134.009088,133.077266,133.477699,16067048
2026-02-03,135.004312,135.409325,133.207438,133.608263,1554579
2026-02-04,133.076549,135.409325,132.677319,135.004312,20142115
2026-02-05,135.251668,135.657423,132.677319,133.076549,37709226
2026-02-06,135.638279,136.045194,134.845913,135.251668,26601055
2026-02-09,134.012333,136.045194,133.610296,135.638279,34586991
2026-02-10,131.234684,134.414370,130.840980,134.012333,33078202
2026-02-11,130.482293,131.628388,130.090846,131.234684,35929861
2026-02-12,127.388809,130.873740,127.006642,130.482293,8307501
2026-02-13,128.185034,128.569589,127.006642,127.388809,16165322
2026-02-16,128.482965,128.868414,127.800479,128.185034,12827691
2026-02-17,127.872780,128.868414,127.489162,128.482965,20627568
2026-02-18,135.031634,135.436729,127.489162,127.872780,18077272
2026-02-19,133.719508,135.436729,133.318350,135.031634,15997456
