Date,Close,High,Low,Open,Volume
2024-09-18,115.236188,115.581897,113.311652,113.652610,15528710
2024-09-19,118.055403,118.409570,114.890480,115.236188,44144464
2024-09-20,116.587675,118.409570,116.237912,118.055403,21381289
2024-09-23,118.499183,118.854681,116.237912,116.587675,18843266
2024-09-24,118.506396,118.861915,118.143686,118.499183,13153616
2024-09-25,120.682616,121.044664,118.150877,118.506396,12810758
2024-09-26,120.617216,121.044664,120.255364,120.682616,18101402
2024-09-27,119.232763,120.979067,118.875065,120.617216,31956468
2024-09-30,120.594278,120.956061,118.875065,119.232763,4378552
2024-10-01,119.628937,120.956061,119.270050,120.594278,23296512
2024-10-02,120.553357,120.915017,119.270050,119.628937,44322550
2024-10-03,120.397008,120.915017,120.035817,120.553357,4136712
2024-10-04,121.473071,121.837490,120.035817,120.397008,25414829
2024-10-07,119.237138,121.837490,118.879426,121.473071,30625776
2024-10-08,122.850196,123.218747,118.879426,119.237138,15364297
2024-10-09,122.719642,123.218747,122.351483,122.850196,44800164
2024-10-10,123.695451,124.066537,122.351483,122.719642,6324853
2024-10-11,120.212918,124.066537,119.852279,123.695451,37048587
2024-10-14,121.001750,121.364756,119.852279,120.212918,22402592
2024-10-15,119.042743,121.364756,118.685615,121.001750,9495348
2024-10-16,119.745737,120.104974,118.685615,119.042743,43715783
2024-10-17,117.070117,120.104974,116.718906,119.745737,20253573
2024-10-18,117.184815,117.536369,116.718906,117.070117,1444715
2024-10-21,117.251422,117.603176,116.833260,117.184815,14182762
2024-10-22,118.003021,118.357030,116.899668,117.251422,41211037
2024-10-23,120.261167,120.621951,117.649012,118.003021,48496144
2024-10-24,122.083699,122.449950,119.900384,120.261167,17764976
2024-10-25,122.762129,123.130416,121.717448,122.083699,2872213
2024-10-28,118.628204,123.130416,118.272320,122.762129,34825642
2024-10-29,121.148061,121.511506,118.272320,118.628204,12613086
2024-10-30,118.587440,121.511506,118.231678,121.148061,39651817
2024-10-31,121.634159,121.999062,118.231678,118.587440,2951609
2024-11-01,119.963529,121.999062,119.603639,121.634159,32343463
2024-11-04,118.658033,120.323420,118.302059,119.963529,11261885
2024-11-05,118.474260,119.014007,118.118837,118.658033,18895585
2024-11-06,120.705631,121.067748,118.118837,118.474260,7037268
2024-11-07,120.652256,121.067748,120.290299,120.705631,6098669
2024-11-08,116.969973,121.014213,116.619063,120.652256,30026372
2024-11-11,116.308078,117.320883,115.959153,116.969973,47623574
2024-11-12,118.911407,119.268141,115.959153,116.308078,1114024
2024-11-13,116.882609,119.268141,116.531961,118.911407,26425353
2024-11-14,117.302112,117.654018,116.531961,116.882609,14827910
2024-11-15,115.363642,117.654018,115.017551,117.302112,4803967
2024-11-18,114.468459,115.709732,114.125053,115.363642,38166269
2024-11-19,117.082139,117.433385,114.125053,114.468459,19000338
2024-11-20,122.846968,123.215508,116.730892,117.082139,11940630
2024-11-21,120.569211,123.215508,120.207503,122.846968,25186926
2024-11-22,119.795333,120.930918,119.435947,120.569211,11994506
2024-11-25,119.323249,120.154719,118.965279,119.795333,30335024
2024-11-26,122.863551,123.232142,118.965279,119.323249,27339025
2024-11-27,121.005581,123.232142,120.642564,122.863551,49571474
2024-11-28,118.709276,121.368597,118.353148,121.005581,37083819
2024-11-29,117.891187,119.065403,117.537514,118.709276,46432435
2024-12-02,117.251283,118.244861,116.899529,117.891187,1540312
2024-12-03,116.034726,117.603037,115.686621,117.251283,20991706
2024-12-04,115.714873,116.382830,115.367729,116.034726,39980642
2024-12-05,115.345166,116.062018,114.999131,115.714873,46849697
2024-12-06,114.061683,115.691202,113.719498,115.345166,6805260
2024-12-09,114.122147,114.464513,113.719498,114.061683,49014253
2024-12-10,118.179790,118.534330,113.779780,114.122147,45075807
2024-12-11,111.520588,118.534330,111.186027,118.179790,49719696
2024-12-12,111.526828,111.861409,111.186027,111.520588,48326287
2024-12-13,110.860127,111.861409,110.527547,111.526828,13710691
2024-12-16,111.492134,111.826610,110.527547,110.860127,3070319
2024-12-17,114.654518,114.998482,111.157657,111.492134,26071392
2024-12-18,113.576091,114.998482,113.235363,114.654518,33107270
2024-12-19,114.453380,114.796740,113.235363,113.576091,11285369
2024-12-20,114.591718,114.935493,114.110019,114.453380,27708930
2024-12-23,116.928806,117.279593,114.247943,114.591718,17025468
2024-12-24,114.781639,117.279593,114.437294,116.928806,25892346
2024-12-25,115.714025,116.061167,114.437294,114.781639,28027800
2024-12-26,115.684059,116.061167,115.337007,115.714025,17522669
2024-12-27,117.474059,117.826481,115.337007,115.684059,36699224
2024-12-30,116.721805,117.826481,116.371640,117.474059,9451149
2024-12-31,115.571724,117.071970,115.225009,116.721805,11600789
2025-01-01,115.375144,115.918439,115.029019,115.571724,40355245
2025-01-02,116.042094,116.390220,115.029019,115.375144,1823034
2025-01-03,117.693615,118.046695,115.693968,116.042094,22183184
2025-01-06,117.933720,118.287521,117.340534,117.693615,41062929
2025-01-07,116.997789,118.287521,116.646796,117.933720,12886958
2025-01-08,114.357092,117.348783,114.014020,116.997789,6734387
2025-01-09,114.420057,114.763317,114.014020,114.357092,40134647
2025-01-10,112.036179,114.763317,111.700071,114.420057,3537420
2025-01-13,113.904044,114.245756,111.700071,112.036179,42589774
2025-01-14,116.439161,116.788479,113.562332,113.904044,10701308
2025-01-15,113.091113,116.788479,112.751840,116.439161,2823336
2025-01-16,113.881467,114.223111,112.751840,113.091113,9373027
2025-01-17,115.388471,115.734636,113.539822,113.881467,17208782
2025-01-20,118.127672,118.482055,115.042306,115.388471,3755649
2025-01-21,114.230684,118.482055,113.887992,118.127672,35250013
2025-01-22,116.649823,116.999773,113.887992,114.230684,2938988
2025-01-23,116.796956,117.147347,116.299874,116.649823,15904791
2025-01-24,116.436599,117.147347,116.087289,116.796956,11705439
2025-01-27,115.079755,116.785909,114.734515,116.436599,8588896
2025-01-28,115.173236,115.518756,114.734515,115.079755,7055442
2025-01-29,113.092436,115.518756,112.753159,115.173236,1752836
2025-01-30,114.897752,115.242446,112.753159,113.092436,14221656
2025-01-31,114.222647,115.242446,113.879979,114.897752,40743473
2025-02-03,114.543299,114.886929,113.879979,114.222647,2814122
2025-02-04,112.579467,114.886929,112.241729,114.543299,19396690
2025-02-05,112.873273,113.211893,112.241729,112.579467,21670517
2025-02-06,113.905800,114.247518,112.534653,112.873273,5457736
2025-02-07,115.194107,115.539690,113.564083,113.905800,29186010
2025-02-10,118.557478,118.913150,114.848525,115.194107,4791003
2025-02-11,119.501842,119.860348,118.201805,118.557478,45304149
2025-02-12,118.071882,119.860348,117.717666,119.501842,9508228
2025-02-13,120.498190,120.859685,117.717666,118.071882,22975399
2025-02-14,117.569640,120.859685,117.216931,120.498190,22686979
2025-02-17,118.593402,118.949182,117.216931,117.569640,16568326
2025-02-18,118.206945,118.949182,117.852324,118.593402,6496748
2025-02-19,118.892557,119.249235,117.852324,118.206945,35035006
2025-02-20,121.170451,121.533962,118.535880,118.892557,30765559
2025-02-21,121.289214,121.653081,120.806939,121.170451,20692513
2025-02-24,124.242455,124.615182,120.925346,121.289214,40409871
2025-02-25,128.351574,128.736629,123.869728,124.242455,19920677
2025-02-26,122.524873,128.736629,122.157299,128.351574,32552626
2025-02-27,127.323753,127.705725,122.157299,122.524873,34064517
2025-02-28,127.100065,127.705725,126.718765,127.323753,43602812
2025-03-03,127.103899,127.485211,126.718765,127.100065,38283231
2025-03-04,125.081982,127.485211,124.706736,127.103899,31660783
2025-03-05,122.629954,125.457228,122.262064,125.081982,38095537
2025-03-06,122.725959,123.094137,122.262064,122.629954,26135040
2025-03-07,119.378916,123.094137,119.020779,122.725959,26715803
2025-03-10,119.798060,120.157454,119.020779,119.378916,22879648
2025-03-11,116.691956,120.157454,116.341880,119.798060,28281914
2025-03-12,117.751908,118.105163,116.341880,116.691956,6802987
2025-03-13,118.158512,118.512988,117.398652,117.751908,33829150
2025-03-14,116.173657,118.512988,115.825136,118.158512,44582892
2025-03-17,116.159580,116.522178,115.811102,116.173657,2964541
2025-03-18,115.605326,116.508059,115.258510,116.159580,32918267
2025-03-19,115.024247,115.952142,114.679174,115.605326,27619551
2025-03-20,113.592529,115.369319,113.251751,115.024247,17125716
2025-03-21,111.869233,113.933306,111.533625,113.592529,26677132
2025-03-24,115.062806,115.407995,111.533625,111.869233,47251349
2025-03-25,116.100352,116.448653,114.717618,115.062806,28943935
2025-03-26,118.846522,119.203061,115.752051,116.100352,36954049
2025-03-27,119.419522,119.777781,118.489982,118.846522,47470159
2025-03-28,115.185038,119.777781,114.839483,119.419522,13339264
2025-03-31,113.457993,115.530593,113.117619,115.185038,24088346
2025-04-01,111.941013,113.798367,111.605190,113.457993,29046650
2025-04-02,111.806083,112.276836,111.470665,111.941013,35150626
2025-04-03,110.996875,112.141501,110.663884,111.806083,4858015
2025-04-04,110.427915,111.329865,110.096631,110.996875,23224349
2025-04-07,113.553203,113.893863,110.096631,110.427915,31777959
2025-04-08,114.559038,114.902715,113.212544,113.553203,8493942
2025-04-09,109.789459,114.902715,109.460090,114.559038,36130443
2025-04-10,111.602916,111.937724,109.460090,109.789459,8718208
2025-04-11,108.556116,111.937724,108.230447,111.602916,17989664
2025-04-14,109.317893,109.645847,108.230447,108.556116,44492847
2025-04-15,109.625861,109.954738,108.989939,109.317893,34689664
2025-04-16,108.085740,109.954738,107.761482,109.625861,34546501
2025-04-17,107.890058,108.409997,107.566388,108.085740,33526548
2025-04-18,108.939631,109.266450,107.566388,107.890058,38523540
2025-04-21,107.025339,109.266450,106.704263,108.939631,25890898
2025-04-22,108.559114,108.884791,106.704263,107.025339,18439667
2025-04-23,106.382499,108.884791,106.063352,108.559114,39684956
2025-04-24,105.146131,106.701647,104.830693,106.382499,42937086
2025-04-25,103.495073,105.461569,103.184588,105.146131,30512105
2025-04-28,100.175327,103.805558,99.874801,103.495073,24179831
2025-04-29,101.635975,101.940883,99.874801,100.175327,22121115
2025-04-30,103.654803,103.965767,101.331067,101.635975,38042043
2025-05-01,103.722587,104.033755,103.343838,103.654803,20057994
2025-05-02,106.086229,106.404487,103.411420,103.722587,1766358
2025-05-05,105.698163,106.404487,105.381068,106.086229,33035618
2025-05-06,103.556280,106.015257,103.245611,105.698163,33956095
2025-05-07,104.246276,104.559015,103.245611,103.556280,28171099
2025-05-08,104.414009,104.727251,103.933537,104.246276,46009904
2025-05-09,104.642561,104.956489,104.100767,104.414009,48469429
2025-05-12,103.563883,104.956489,103.253192,104.642561,4834154
2025-05-13,104.486800,104.800261,103.253192,103.563883,33373786
2025-05-14,106.315656,106.634603,104.173340,104.486800,6204574
2025-05-15,106.045149,106.634603,105.727013,106.315656,14840285
2025-05-16,105.254670,106.363284,104.938906,106.045149,20346349
2025-05-19,106.127686,106.446069,104.938906,105.254670,37317736
2025-05-20,106.545063,106.864698,105.809303,106.127686,49467319
2025-05-21,105.334147,106.864698,105.018145,106.545063,3964300
2025-05-22,104.712083,105.650150,104.397946,105.334147,6378484
2025-05-23,105.395303,105.711488,104.397946,104.712083,17658829
2025-05-26,105.108140,105.711488,104.792815,105.395303,39509900
2025-05-27,104.007160,105.423464,103.695139,105.108140,6374751
2025-05-28,105.150153,105.465604,103.695139,104.007160,12561510
2025-05-29,106.364665,106.683759,104.834703,105.150153,14126896
2025-05-30,106.890440,107.211111,106.045571,106.364665,6306192
2025-06-02,106.473971,107.211111,106.154549,106.890440,37710505
2025-06-03,103.809244,106.793393,103.497817,106.473971,42922255
2025-06-04,102.629665,104.120672,102.321776,103.809244,15898818
2025-06-05,101.395698,102.937554,101.091511,102.629665,2542524
2025-06-06,99.713829,101.699886,99.414688,101.395698,9886424
2025-06-09,98.838698,100.012970,98.542182,99.713829,27761512
2025-06-10,99.292599,99.590477,98.542182,98.838698,45760169
2025-06-11,95.487236,99.590477,95.200775,99.292599,14856976
2025-06-12,95.618772,95.905628,95.200775,95.487236,42224483
2025-06-13,97.803999,98.097411,95.331916,95.618772,21941729
2025-06-16,96.312848,98.097411,96.023910,97.803999,41599940
2025-06-17,95.542002,96.601787,95.255376,96.312848,11682297
2025-06-18,92.646487,95.828628,92.368548,95.542002,25642071
2025-06-19,92.530163,92.924427,92.252572,92.646487,28291023
2025-06-20,92.107382,92.807753,91.831060,92.530163,6320266
2025-06-23,93.316671,93.596621,91.831060,92.107382,39141160
2025-06-24,95.708210,95.995335,93.036721,93.316671,28070125
2025-06-25,94.115815,95.995335,93.833468,95.708210,13624915
2025-06-26,93.485873,94.398163,93.205415,94.115815,45131676
2025-06-27,94.923943,95.208715,93.205415,93.485873,8825281
2025-06-30,94.099869,95.208715,93.817570,94.923943,28489339
2025-07-01,94.771875,95.056191,93.817570,94.099869,35102867
2025-07-02,97.525173,97.817748,94.487560,94.771875,31400319
2025-07-03,97.750807,98.044059,97.232597,97.525173,24639981
2025-07-04,99.173605,99.471126,97.457554,97.750807,49179298
2025-07-07,99.597202,99.895994,98.876085,99.173605,2180480
2025-07-08,99.262611,99.895994,98.964823,99.597202,24536230
2025-07-09,100.786674,101.089034,98.964823,99.262611,46227420
2025-07-10,98.262496,101.089034,97.967708,100.786674,48279590
2025-07-11,96.156549,98.557283,95.868079,98.262496,22871803
2025-07-14,92.881713,96.445019,92.603068,96.156549,33435802
2025-07-15,91.476039,93.160358,91.201611,92.881713,17806491
2025-07-16,91.472910,91.750467,91.198491,91.476039,15327313
2025-07-17,93.312426,93.592363,91.198491,91.472910,23947450
2025-07-18,94.245122,94.527857,93.032488,93.312426,27298166
2025-07-21,92.261918,94.527857,91.985132,94.245122,12728559
2025-07-22,88.865513,92.538704,88.598917,92.261918,29509199
2025-07-23,88.883653,89.150304,88.598917,88.865513,5222424
2025-07-24,87.123913,89.150304,86.862541,88.883653,27343077
2025-07-25,85.809310,87.385284,85.551882,87.123913,38692872
2025-07-28,82.672421,86.066738,82.424404,85.809310,48191646
2025-07-29,83.078292,83.327526,82.424404,82.672421,48610820
2025-07-30,82.412025,83.327526,82.164789,83.078292,9282273
2025-07-31,82.035854,82.659261,81.789747,82.412025,17528849
2025-08-01,81.559436,82.281962,81.314758,82.035854,12572729
2025-08-04,77.369701,81.804114,77.137592,81.559436,45126223
2025-08-05,74.305514,77.601810,74.082598,77.369701,14584188
2025-08-06,73.630484,74.528431,73.409592,74.305514,19106685
2025-08-07,74.317995,74.540949,73.409592,73.630484,43098371
2025-08-08,74.135850,74.540949,73.913442,74.317995,40212432
2025-08-11,74.323023,74.545992,73.913442,74.135850,31007174
2025-08-12,74.812413,75.036850,74.100054,74.323023,22024712
2025-08-13,74.897777,75.122471,74.587976,74.812413,18405566
2025-08-14,74.737981,75.122471,74.513768,74.897777,9137821
2025-08-15,75.137934,75.363348,74.513768,74.737981,46721350
2025-08-18,76.698641,76.928737,74.912520,75.137934,35903438
2025-08-19,76.494031,76.928737,76.264549,76.698641,33453250
2025-08-20,77.262008,77.493794,76.264549,76.494031,34038889
2025-08-21,76.469200,77.493794,76.239792,77.262008,12887928
2025-08-22,76.502663,76.732171,76.239792,76.469200,6364708
2025-08-25,76.178453,76.732171,75.949918,76.502663,26981663
2025-08-26,76.645169,76.875105,75.949918,76.178453,36699765
2025-08-27,77.980798,78.214740,76.415233,76.645169,3883347
2025-08-28,78.609603,78.845432,77.746856,77.980798,32649864
2025-08-29,77.111050,78.845432,76.879717,78.609603,25414636
2025-09-01,78.027255,78.261336,76.879717,77.111050,41785000
2025-09-02,76.677753,78.261336,76.447720,78.027255,18650638
2025-09-03,76.044655,76.907786,75.816521,76.677753,6148408
2025-09-04,76.671826,76.901842,75.816521,76.044655,23512863
2025-09-05,78.085334,78.319590,76.441811,76.671826,38652601
2025-09-08,77.379899,78.319590,77.147759,78.085334,45943121
2025-09-09,79.301618,79.539523,77.147759,77.379899,20247092
2025-09-10,78.220736,79.539523,77.986074,79.301618,1598720
2025-09-11,79.248379,79.486124,77.986074,78.220736,43066340
2025-09-12,79.855447,80.095013,79.010633,79.248379,24558052
2025-09-15,78.707314,80.095013,78.471192,79.855447,29427133
2025-09-16,80.071362,80.311576,78.471192,78.707314,30483956
2025-09-17,82.186678,82.433238,79.831147,80.071362,24961372
2025-09-18,82.593393,82.841174,81.940118,82.186678,43546058
2025-09-19,83.779522,84.030860,82.345613,82.593393,10888807
2025-09-22,85.569300,85.826008,83.528183,83.779522,13115221
2025-09-23,87.292990,87.554869,85.312592,85.569300,3843377
2025-09-24,87.526053,87.788631,87.031111,87.292990,5844872
2025-09-25,88.061165,88.325348,87.263475,87.526053,5080198
2025-09-26,87.498927,88.325348,87.236430,88.061165,23350649
2025-09-29,87.364857,87.761424,87.102763,87.498927,19120483
2025-09-30,88.727503,88.993685,87.102763,87.364857,40863210
2025-10-01,89.370131,89.638242,88.461320,88.727503,23339049
2025-10-02,91.831222,92.106715,89.102021,89.370131,34841704
2025-10-03,92.763226,93.041516,91.555728,91.831222,32107607
2025-10-06,91.552116,93.041516,91.277459,92.763226,3394904
2025-10-07,93.393723,93.673904,91.277459,91.552116,28350240
2025-10-08,92.112632,93.673904,91.836294,93.393723,15626510
2025-10-09,89.547302,92.388970,89.278660,92.112632,21268164
2025-10-10,90.901613,91.174318,89.278660,89.547302,19925932
2025-10-13,89.661456,91.174318,89.392471,90.901613,40078382
2025-10-14,91.071078,91.344291,89.392471,89.661456,12313350
2025-10-15,92.163714,92.440206,90.797864,91.071078,43701247
2025-10-16,89.476565,92.440206,89.208135,92.163714,33353616
2025-10-17,89.507282,89.775804,89.208135,89.476565,11500703
2025-10-20,88.155384,89.775804,87.890917,89.507282,10430163
2025-10-21,87.039364,88.419850,86.778246,88.155384,39269075
2025-10-22,87.261803,87.523588,86.778246,87.039364,6790135
2025-10-23,87.814036,88.077478,87.000017,87.261803,25116745
2025-10-24,88.642436,88.908364,87.550594,87.814036,27674214
2025-10-27,89.217841,89.485494,88.376509,88.642436,6192096
2025-10-28,91.160916,91.434399,88.950187,89.217841,24504699
2025-10-29,89.856160,91.434399,89.586592,91.160916,22918173
2025-10-30,90.135097,90.405502,89.586592,89.856160,27027978
2025-10-31,89.813987,90.405502,89.544545,90.135097,7859383
2025-11-03,89.285183,90.083429,89.017327,89.813987,32523385
2025-11-04,91.768362,92.043667,89.017327,89.285183,33676919
2025-11-05,90.531642,92.043667,90.260047,91.768362,12442914
2025-11-06,90.527005,90.803237,90.255424,90.531642,11280047
2025-11-07,92.447460,92.724802,90.255424,90.527005,31471577
2025-11-10,91.911924,92.724802,91.636189,92.447460,8173683
2025-11-11,90.729758,92.187660,90.457568,91.911924,11916041
2025-11-12,89.640722,91.001947,89.371799,90.729758,21765277
2025-11-13,92.718298,92.996453,89.371799,89.640722,28168589
2025-11-14,92.051818,92.996453,91.775663,92.718298,4596605
2025-11-17,91.207707,92.327974,90.934084,92.051818,37451559
2025-11-18,93.498708,93.779204,90.934084,91.207707,44614265
2025-11-19,92.925262,93.779204,92.646486,93.498708,40063524
2025-11-20,95.892233,96.179909,92.646486,92.925262,48922584
2025-11-21,96.351336,96.640390,95.604556,95.892233,41069784
2025-11-24,95.518171,96.640390,95.231616,96.351336,46898864
2025-11-25,94.519862,95.804726,94.236302,95.518171,43269653
2025-11-26,92.680477,94.803421,92.402436,94.519862,6610129
2025-11-27,92.689807,92.967877,92.402436,92.680477,15896619
2025-11-28,91.283230,92.967877,91.009380,92.689807,13240368
2025-12-01,91.991635,92.267610,91.009380,91.283230,15215074
2025-12-02,93.604785,93.885600,91.715660,91.991635,14469686
2025-12-03,91.008476,93.885600,90.735450,93.604785,46797601
2025-12-04,91.951274,92.227128,90.735450,91.008476,24135499
2025-12-05,90.630020,92.227128,90.358130,91.951274,12090055
2025-12-08,91.334194,91.608196,90.358130,90.630020,39839038
2025-12-09,92.530415,92.808006,91.060191,91.334194,44704551
2025-12-10,93.123297,93.402667,92.252824,92.530415,41425264
2025-12-11,93.278180,93.558015,92.843928,93.123297,47713098
2025-12-12,95.080748,95.365990,92.998346,93.278180,15298049
2025-12-15,94.569401,95.365990,94.285693,95.080748,46369384
2025-12-16,93.236442,94.853109,92.956733,94.569401,12209425
2025-12-17,93.868030,94.149634,92.956733,93.236442,43813202
2025-12-18,92.065034,94.149634,91.788839,93.868030,26151360
2025-12-19,92.007528,92.341229,91.731505,92.065034,14963719
2025-12-22,94.013106,94.295145,91.731505,92.007528,25887883
2025-12-23,94.333410,94.616411,93.731066,94.013106,38850343
2025-12-24,93.941269,94.616411,93.659445,94.333410,23173268
2025-12-25,93.311704,94.223093,93.031769,93.941269,33679257
2025-12-26,96.105592,96.393909,93.031769,93.311704,34420655
2025-12-29,99.859836,100.159416,95.817276,96.105592,34916142
2025-12-30,101.322238,101.626205,99.560257,99.859836,12405892
2025-12-31,101.901453,102.207157,101.018272,101.322238,47983625
2026-01-01,102.318065,102.625019,101.595748,101.901453,33975730
2026-01-02,102.635950,102.943858,102.011111,102.318065,5894881
2026-01-05,101.097186,102.943858,100.793894,102.635950,15605580
2026-01-06,102.888016,103.196680,100.793894,101.097186,46482684
2026-01-07,101.451201,103.196680,101.146848,102.888016,41100437
2026-01-08,105.046668,105.361808,101.146848,101.451201,31639114
2026-01-09,105.989540,106.307509,104.731528,105.046668,45259282
2026-01-12,107.237469,107.559181,105.671571,105.989540,40848926
2026-01-13,108.689853,109.015922,106.915757,107.237469,20053811
2026-01-14,109.209064,109.536691,108.363783,108.689853,8059350
2026-01-15,105.490841,109.536691,105.174369,109.209064,39124083
2026-01-16,104.760785,105.807314,104.446502,105.490841,44816207
2026-01-19,108.153945,108.478407,104.446502,104.760785,25619139
2026-01-20,108.406888,108.732108,107.829483,108.153945,32389767
2026-01-21,106.534225,108.732108,106.214622,108.406888,44981155
2026-01-22,111.148762,111.482208,106.214622,106.534225,37174887
2026-01-23,113.818550,114.160006,110.815316,111.148762,41317064
2026-01-26,110.543167,114.160006,110.211538,113.818550,6414520
2026-01-27,111.118916,111.452273,110.211538,110.543167,21752585
2026-01-28,111.479207,111.813645,110.785559,111.118916,43586111
2026-01-29,108.621284,111.813645,108.295420,111.479207,48488886
2026-01-30,110.068563,110.398768,108.295420,108.621284,13146096
2026-02-02,111.390063,111.724233,109.738357,110.068563,15365203
2026-02-03,111.770436,112.105747,111.055893,111.390063,32705216
2026-02-04,111.299638,112.105747,110.965739,111.770436,42417405
2026-02-05,108.822038,111.633536,108.495571,111.299638,34983800
2026-02-06,109.430244,109.758535,108.495571,108.822038,10824183
2026-02-09,109.762982,110.092271,109.101953,109.430244,33148437
2026-02-10,111.209517,111.543146,109.433693,109.762982,46151857
2026-02-11,114.057525,114.399697,110.875888,111.209517,41226539
2026-02-12,113.056267,114.399697,112.717098,114.057525,34797643
2026-02-13,113.655718,113.996685,112.717098,113.056267,22364762
2026-02-16,117.468577,117.820983,113.314751,113.655718,9054217
2026-02-17,121.739083,122.104300,117.116171,117.468577,45941406
2026-02-18,124.718421,125.092576,121.373866,121.739083,38635701
2026-02-19,126.837205,127.217717,124.344265,124.718421,1727775
